,followers,genres,id,name,popularity
192,380639,"['acoustic blues', 'blues', 'blues rock', 'chicago blues', 'classic rock', 'delta blues', 'harmonica blues', 'memphis blues', 'rock-and-roll', 'soul', 'traditional blues']",0Wxy5Qka8BN9crcFkiAxSR,Howlin' Wolf,54
193,645110,"['alternative metal', 'death metal', 'groove metal', 'hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",28hJdGN1Awf7u3ifk2lVkg,Testament,56
194,44689,"['deep new americana', 'modern blues rock', 'new americana', 'ok indie', 'roots rock', 'stomp and holler']",0MASTEXfUt3bpiyGOoEaur,Parker Millsap,45
195,455831,"['acoustic pop', 'folk', 'indie folk', 'indie pop', 'lilith', 'modern folk rock', 'neo mellow', 'new americana', 'pop rock', 'stomp and holler']",2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile,66
196,1113029,"['classic rock', 'cosmic american', 'country rock', 'double drumming', 'folk rock', 'jam band', 'psychedelic rock', 'rock', 'roots rock']",4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,70
197,2559539,"['british soul', 'dance pop', 'europop', 'pop', 'pop dance', 'post-teen pop', 'talent show', 'urban contemporary']",5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,75
198,11089,"['charlottesville indie', 'indie folk', 'pop folk']",37YxyxKbCL7as3bH2adwQE,Lowland Hum,43
199,5741,['viral pop'],0PNyNiPpI6zQnbQyXDPQzu,Linn Brikell,53
200,1124222,['k-pop'],3UwlejyX2b458azZ7eCnHb,HyunA,57
201,692,"['drama', 'vintage radio show']",1gIvqYefHhQwZnvwiRXAGR,Forgotten Films,10
202,563661,"['alternative dance', 'alternative rock', 'dance-punk', 'garage rock', 'garage rock revival', 'modern rock', 'new rave', 'rock', 'swedish garage rock', 'swedish hard rock', 'swedish indie rock']",4DToQR3aKrHQSSRzSz8Nzt,The Hives,61
203,51338913,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",3TVXtAsR1Inumwj472S9r4,Drake,96
204,1767,[],2iLgrmZulbzpjkTfh2Z3eZ,Kill FM,18
205,420745,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",6yrBBtqX2gKCHCrZOYBDrB,"Peter, Paul and Mary",57
